id,state_id,year,18-24_count,18-24<hs_grad,18-24_hs_grad/equiv,18-24_some_college/associate,18-24_bachelor/higher,25+_count,25+<9th_grade,25+_9th-12th_grade_nongrad,25+_hs_grad/equiv,25+_some_college,25+_associate's,25+_bachelor's,25+>bachelor,25-34_count,25-34_hs_grad/higher,25-34_bachelor/higher,35-44_count,35-44_hs_grad/higher,35-44_bachelor/higher,45-64_count,45-64_hs_grad/higher,45-64_bachelor/higher,65+_count,65+_hs_grad/higher,65+_bachelor/higher,25+_earnings,25+<hs_grad,25+_hs_grad/equiv.1,25+_some_college/associate,25+_bachelor's.1,25+>bachelor.1
19,19,2018,106470.0,0.104480135249366,0.3565887104348643,0.4229454306377383,0.1159857236780313,983382.0,0.0257895710924137,0.0438283393432053,0.3144851136181056,0.2037234767364056,0.0968840186214512,0.2008263319849255,0.1144631486034928,159944.0,0.9496448757064972,0.3629457810233581,153436.0,0.9465249354779844,0.3578039052112933,393933.0,0.9400684888039336,0.2882596786763231,276069.0,0.8964280668963194,0.3026199971746194,37290.0,25581.0,30726.0,36221.0,43809.0,60013.0
20,20,2018,537024.0,0.1066041741151233,0.3125931057084972,0.4363752830413538,0.1444274371350256,4167339.0,0.0373331759187337,0.0577229258286882,0.2422397122000394,0.1869852680571463,0.0676179691644956,0.2187873364753863,0.1893136123555103,826526.0,0.926779072890629,0.43168393976717,775079.0,0.9056547784161356,0.4507217973909756,1634693.0,0.915234236642599,0.4057764974830136,931041.0,0.8669005983624781,0.3557652133472103,50791.0,27088.0,35780.0,42074.0,63399.0,86118.0
21,21,2018,702295.0,0.1058073886329818,0.2707067542841683,0.4359777586341922,0.1875080984486576,4832728.0,0.0437032665608327,0.0486470581419024,0.2330325646301633,0.1534421138537074,0.0758757786492432,0.2439342748029684,0.2013649433611823,990332.0,0.94134593247517,0.5345884006575573,842140.0,0.9212862469423136,0.5124599235281545,1862715.0,0.9140018736092208,0.4235537911059931,1137541.0,0.8578169929699238,0.3534527546699416,51070.0,26686.0,36248.0,41221.0,62154.0,81469.0
22,22,2018,961804.0,0.1240647782708327,0.3113524169165443,0.4531183068483807,0.1114644979642422,6869846.0,0.0276412309679139,0.0615054544162998,0.287176015299324,0.2321663396821413,0.0957411563519764,0.1803899243156251,0.1153798789667192,1291353.0,0.9247672789701964,0.336595803006614,1165562.0,0.9133061990696334,0.3502439166685255,2692478.0,0.9195261762584503,0.2834864388864087,1720453.0,0.8851750091400347,0.2474447136887785,39208.0,22405.0,30274.0,35414.0,52352.0,71057.0
23,23,2018,499903.0,0.1214295573341228,0.2852853453569992,0.4514855882041116,0.1417995091047663,3809229.0,0.0267093419692016,0.0396571064643265,0.2418565541740861,0.2077837798672644,0.1169562134489682,0.2417418327960855,0.1252951712800674,759541.0,0.9435106202298492,0.4317107305596406,714967.0,0.9259770031344104,0.4190501100050771,1446087.0,0.9427828339512077,0.350799087468458,888634.0,0.9164627957066688,0.2963345989462478,45120.0,27244.0,33173.0,40837.0,57806.0,73062.0
24,24,2018,303525.0,0.1426011036982126,0.2874359607940038,0.5016753150481839,0.0682876204595997,1977283.0,0.0508773908439004,0.0950779428134465,0.2980670950996898,0.2226570501036017,0.1013385539652138,0.1439859645786667,0.0879960025954807,379027.0,0.8853854738580629,0.2423732346244463,380696.0,0.8806291634269864,0.2629105638094438,743137.0,0.8596261523783636,0.225736304342268,474423.0,0.7989304903008496,0.2086450277494978,33417.0,21680.0,27238.0,31695.0,42497.0,55339.0
25,25,2018,565939.0,0.1240133653980376,0.3130355038263841,0.4575563797511746,0.1053947510244037,4182787.0,0.0286686843006827,0.0665733158298522,0.3036843616469115,0.2240776305367689,0.0815245911398309,0.1804791876803672,0.1149922288655865,819132.0,0.9327397782042456,0.3461053896075358,742343.0,0.914105743571368,0.3499554788015782,1586238.0,0.9086498999519618,0.2841616453520846,1035074.0,0.8699455304644885,0.2336576901748087,37641.0,24461.0,30417.0,34718.0,50659.0,61244.0
26,26,2018,96579.0,0.1341181830418621,0.3346172563393698,0.4186520879280175,0.1126124726907505,735761.0,0.018178457406685,0.043090079523106,0.279297217438815,0.2451665690353253,0.0970383045581377,0.2071977177371456,0.1100316543007851,133976.0,0.9579775482175912,0.3238490475906132,128663.0,0.9481746889160054,0.3644171206951493,272883.0,0.9406742083603596,0.3026608473228453,200239.0,0.9171390188724474,0.3023337112150979,34949.0,20339.0,27583.0,31601.0,42224.0,56959.0
27,27,2018,187942.0,0.1084377095061242,0.2998584669738536,0.4595300677868704,0.1321737557331517,1266440.0,0.0376330501247591,0.0479185749028773,0.2577303306907552,0.2237121379615299,0.1086873440510407,0.2129394207384479,0.1113791415305896,256755.0,0.9315183735467664,0.3866409612276295,244896.0,0.902905723245786,0.3886139422448713,460791.0,0.9190913016964308,0.300839209099136,303998.0,0.902292120342897,0.2554753649695064,40310.0,29051.0,30587.0,36808.0,50032.0,62451.0
28,28,2018,248598.0,0.1567631276196912,0.4135994658042301,0.3737157981962847,0.0559216083797938,2096574.0,0.0524880113938263,0.0782276227788763,0.2774345193634949,0.2587101623887351,0.0842412430946868,0.1620143147821159,0.0868841261982644,442713.0,0.8867076412935694,0.2348022307906025,405128.0,0.8579708141624376,0.2619616516261527,773613.0,0.861695705734004,0.2403113701553619,475120.0,0.8750526182859067,0.2648762417915474,37600.0,28814.0,32039.0,38018.0,48779.0,67845.0
29,29,2018,127582.0,0.0916586979354454,0.3498063990218056,0.4171199699017103,0.1414149331410387,970748.0,0.024402831630866,0.0441113450658667,0.277313988800389,0.1835975969046549,0.1022201436418102,0.2238294593447527,0.1445246346116603,167822.0,0.9413724064782923,0.3879407944131282,154965.0,0.9478914593617914,0.415584164166102,402805.0,0.9411948709673416,0.3567780936185002,245156.0,0.8983953074776877,0.3441115045114131,45069.0,27551.0,35200.0,41801.0,57015.0,70885.0
30,30,2018,768272.0,0.1060574900556053,0.2866120332382281,0.4286294437386759,0.1787010329674906,6189243.0,0.0469081598508896,0.0512453623165223,0.2632628901466625,0.1644957226594593,0.0661232722644756,0.2480628083272865,0.1599017844347038,1151093.0,0.9346351684876896,0.4721590696842045,1147591.0,0.9088882711697808,0.4763378241899771,2452270.0,0.91415464039441,0.4011674897136122,1438289.0,0.8490011395484496,0.3136233399546266,50913.0,24963.0,34431.0,42079.0,65658.0,89332.0
31,31,2018,198710.0,0.1767953298777112,0.3166373106537165,0.4445775250364853,0.0619898344320869,1416481.0,0.0595475689402116,0.086368966473959,0.2612269419780427,0.2362029564815906,0.0801147350370389,0.1565393393910684,0.1199994916980884,279153.0,0.8819536239983091,0.2323600319538031,256261.0,0.8544296635071275,0.2752272097588006,512587.0,0.854643211786487,0.2721235614637125,368480.0,0.8319501736864958,0.3170619843682153,32779.0,20626.0,26953.0,30800.0,45861.0,61635.0
32,32,2018,1805181.0,0.1099474235547571,0.2715882784053233,0.4495100491308074,0.1689542489091121,13672343.0,0.0605521672474132,0.0679820569159214,0.2594134011997797,0.1523624005044344,0.087298351131185,0.2082137640929575,0.1641778589083085,2872898.0,0.914751237252419,0.4637348767690325,2433825.0,0.8898014442287346,0.4335623966390353,5153555.0,0.8727247501967089,0.341040505049427,3212065.0,0.8168377663590245,0.2946444109941735,45764.0,23749.0,32286.0,40458.0,60985.0,77469.0
33,33,2018,984618.0,0.127372239792488,0.3157529112813294,0.4443022573221289,0.1125725916040535,7102144.0,0.0429584362130646,0.0745947984158023,0.2537768876553333,0.2107936701931135,0.0987048418055167,0.2048223747645781,0.1143489909525912,1382310.0,0.9081182947385176,0.3445232979577664,1310404.0,0.8840075274495499,0.3694410273472914,2720856.0,0.8904554302028479,0.313360574760296,1688574.0,0.8473155455431625,0.2687693876608309,36882.0,22784.0,28401.0,33982.0,49295.0,62888.0
34,34,2018,84584.0,0.0647403764305306,0.2736569563983732,0.5634635392036319,0.0981391279674643,500779.0,0.0339231477358275,0.0429730479912296,0.258587121265069,0.2185614812122712,0.1491975502167623,0.2209837073838959,0.0757739441949442,116734.0,0.930106053077938,0.3555605050799253,90872.0,0.9554868386301612,0.3981204331367198,176740.0,0.9393685639923052,0.2534400814756139,116433.0,0.8661204297750638,0.2244466774883409,44738.0,29625.0,36576.0,42018.0,50976.0,64310.0
35,35,2018,1071971.0,0.129009086999555,0.3458675654471996,0.416589627891053,0.1085337196621923,8027035.0,0.0271911110391321,0.065794655187127,0.3271408434122936,0.2041001440756144,0.086051076144554,0.1782742943066773,0.1114478758346014,1533104.0,0.9253299189096108,0.3378753170039345,1396763.0,0.9180125762208764,0.3430675067996503,3101005.0,0.9184525661841888,0.2795448572317684,1996163.0,0.8674822647248747,0.2312226005591727,40052.0,22929.0,31372.0,35933.0,52613.0,67945.0
36,36,2018,379146.0,0.1585457844735273,0.3466975782416272,0.4219667357693342,0.0727899015155111,2607613.0,0.0378940433262144,0.0776369039424178,0.313288053096836,0.2354172187360624,0.079529055883676,0.1666543309916003,0.0895803940231928,542736.0,0.9087825388402464,0.2614254444149642,492077.0,0.8866376603661622,0.2833255770946417,953199.0,0.877990849759599,0.2460189320383256,619601.0,0.871415636837255,0.2458888865576395,35989.0,24881.0,30193.0,34382.0,46162.0,58154.0
37,37,2018,365745.0,0.1339375794610999,0.3195997211171718,0.4443888501551628,0.1020738492665655,2952380.0,0.0360265277504928,0.0587868092860675,0.2221296039127754,0.2522009361938503,0.0912849971887087,0.2104031323881072,0.1291679932799978,592655.0,0.9178881474044764,0.3526807333102733,556833.0,0.8887027169725932,0.3865018775826864,1063281.0,0.8985583303002687,0.322023999300279,739611.0,0.9169482335984728,0.3189595611747256,40148.0,26327.0,31098.0,36161.0,51699.0,69381.0
38,38,2018,1164816.0,0.1188367948242469,0.3550844081812063,0.3936553069325971,0.1324234900619497,8994627.0,0.0310525383654041,0.0592344740921441,0.3462064630362104,0.1592510728905156,0.0860119046626391,0.1915839311624595,0.126659615790627,1695073.0,0.9300177632467748,0.3988400499565505,1496113.0,0.9218428019808664,0.3898107963770116,3471072.0,0.9193790851932776,0.297734532732251,2332369.0,0.8727902831841788,0.2442838161543049,41258.0,26096.0,31870.0,37372.0,52668.0,71209.0
39,39,2018,112712.0,0.086636737880616,0.3277379515934417,0.4388530058911207,0.1467723046348215,740695.0,0.0467695880220603,0.0620282302432175,0.2843356577268646,0.1798864579887808,0.0831664855304815,0.1991467473116465,0.1446668331769486,146349.0,0.9516976542374734,0.3884344956234754,123137.0,0.9145910652362816,0.3585112516952662,288564.0,0.8899758805672225,0.3401637071845413,182645.0,0.8288975882175805,0.3039174354622355,45283.0,30423.0,35673.0,41218.0,56513.0,71954.0
40,40,2018,487363.0,0.1331081760412669,0.3334024125754314,0.445255384590131,0.0882340267931705,3492355.0,0.0359118703568222,0.0796236350542828,0.2988327360763725,0.2007759806777947,0.1015698575889335,0.179576245828388,0.103709674417406,654355.0,0.9058370456403634,0.3096316219788952,623363.0,0.897384028246784,0.3090270035276396,1314883.0,0.8937578476564074,0.2713769970408013,899754.0,0.8463891241383756,0.2636954100787548,35650.0,21180.0,27686.0,32980.0,49131.0,58079.0
41,41,2018,84922.0,0.1425190174513082,0.2979910977131956,0.450990320529427,0.1084995643060691,582850.0,0.0279917646049583,0.0494844299562494,0.3097040404906923,0.1989293986445912,0.1215372737410997,0.2023556661233593,0.0899974264390495,116300.0,0.9270937231298366,0.3464230438521066,105167.0,0.9366911673814028,0.343225536527618,215025.0,0.9277665387745612,0.2627973491454482,146358.0,0.901009852553328,0.2562552098279561,36836.0,24899.0,31037.0,35984.0,45177.0,56641.0
42,42,2018,619812.0,0.1237939891450956,0.3470439423567146,0.4267923176705194,0.1023697508276703,4640823.0,0.0445181813656758,0.0772164764741081,0.3182909583063176,0.2101461314081575,0.0750009211728178,0.1727314314723918,0.102095899800531,914783.0,0.9208063551683842,0.3136241053889283,846438.0,0.8961471484030726,0.3146125292106451,1774805.0,0.8829369987125346,0.2638002484780018,1104797.0,0.821836047708312,0.2299363593492741,36410.0,22122.0,30074.0,33760.0,48256.0,61543.0
43,43,2018,2825264.0,0.1441390963817894,0.3425920551141415,0.4225736072805939,0.090695241223475,18477097.0,0.0800309161119844,0.0803822158859695,0.2504644533716524,0.2137508938768898,0.072251555533859,0.1962996135161275,0.106820351703517,4181960.0,0.8913705535203589,0.3138626385713876,3910623.0,0.8423857272869311,0.3309334599627732,6784915.0,0.8269916424892574,0.2959435748273928,3599599.0,0.8001255139808628,0.2739494038085909,39909.0,24047.0,30804.0,37027.0,55437.0,71167.0
44,44,2018,357372.0,0.1140240421745408,0.3101110327613803,0.504955620473904,0.0709093045901749,1871902.0,0.0253010040055515,0.0506014737951025,0.2261907941761908,0.2468932668483713,0.1024669026476813,0.2284099274427828,0.1201366310843195,463344.0,0.9309174177285128,0.3413662419282434,437953.0,0.9168107079983469,0.3829474852324336,619308.0,0.924341361648808,0.337307123434543,351297.0,0.9237568211513336,0.3349445056462196,41127.0,27432.0,33406.0,37148.0,49238.0,72603.0
45,45,2018,64948.0,0.0767845045266982,0.3474779823859087,0.4408295867463201,0.1349079263410728,445824.0,0.0185858096468561,0.0462447064312374,0.2856485967556704,0.1768635156474303,0.0855337532299741,0.2311854005167958,0.1559382177720356,75058.0,0.965719843321165,0.4606304457885901,70113.0,0.9444040334887966,0.4288933578651605,176778.0,0.939144011132607,0.3637160732670355,123875.0,0.9057598385469224,0.3523471241170535,39521.0,29376.0,31453.0,36907.0,43198.0,60524.0
46,46,2018,826038.0,0.1037652020851341,0.3210191298705386,0.4403259898455035,0.1348896781988237,5822007.0,0.0394707529551235,0.0615914752421287,0.2401338576198895,0.1874848312617968,0.0779054370769392,0.2226106907806878,0.1708029550634343,1170188.0,0.9340960597784288,0.4156272325472488,1114566.0,0.9137377239212392,0.4539749104135601,2219028.0,0.9040584436068404,0.389131637816197,1318225.0,0.8465944736293122,0.3296978892070777,45865.0,24900.0,31831.0,39440.0,60105.0,82600.0
47,47,2018,658589.0,0.1310255713350815,0.3139788244261595,0.4381063151677298,0.1168892890710291,5215063.0,0.0345060069264743,0.0493825290317681,0.2174129056542557,0.2295663542319623,0.1022902312014255,0.2277073162874542,0.1391346566666596,1153369.0,0.925949977847506,0.393589562403706,1006328.0,0.9039050885993434,0.4083509551557742,1891379.0,0.91558804449029,0.3447828277674649,1163987.0,0.9177662637125672,0.3402958967754794,46329.0,28613.0,35865.0,40755.0,61135.0,80520.0
48,48,2018,161826.0,0.1303807793556041,0.3750571601596776,0.4047680842386266,0.0897939762460914,1280781.0,0.0394321902026966,0.0828252449091608,0.3968976741535048,0.1924614746783408,0.0751518019083668,0.1277454927891653,0.0854861213587647,209002.0,0.920570138084803,0.2696098601927254,218803.0,0.914777219690772,0.2286440313889663,491760.0,0.8820806897673662,0.2039633154384252,361216.0,0.824622940290574,0.1838927400779589,33375.0,24872.0,30250.0,31250.0,41804.0,55120.0
49,49,2018,549441.0,0.107549309206994,0.3130964016154601,0.4554792962301685,0.1238749929473774,3992022.0,0.0270592196135191,0.0519030205745359,0.306229524787188,0.2048210155154455,0.1098696349869815,0.1942707229569376,0.1058468615653921,735765.0,0.935414160771442,0.3516258588000244,706676.0,0.929312726058335,0.3584018701639789,1563098.0,0.9235863650263773,0.2836303290004849,986483.0,0.9003490176718707,0.2460721573509122,41273.0,28345.0,32708.0,38747.0,51879.0,65974.0
50,50,2018,51505.0,0.1627608970002912,0.3657120667896321,0.3947383749150568,0.0767886612950199,393136.0,0.0184083879369989,0.04851247405478,0.2883251597411583,0.2640409425745798,0.1121469415164218,0.1690229335395384,0.0995431606365227,77254.0,0.9344370518031428,0.2743417816553188,72405.0,0.9343415509978592,0.3164974794558386,146920.0,0.9496937108630548,0.2552545603049278,96557.0,0.9057655063848296,0.2482575059291403,40159.0,25838.0,35160.0,35766.0,47980.0,57555.0
1,1,2019,457530.0,0.1233886302537538,0.3469958254103556,0.4531265709352392,0.0764889734006513,3360058.0,0.038785044781965,0.0901035041657019,0.309292577687647,0.208470508544793,0.0898538060950138,0.1630849824616122,0.1004095762632668,637403.0,0.8931225613936552,0.2745437344976412,605739.0,0.8784459973685036,0.2964081890054957,1262604.0,0.8791893578667579,0.2636321443619694,854312.0,0.8375499817396923,0.2317104289767672,37217.0,22395.0,30845.0,35107.0,50643.0,60922.0
2,2,2019,67738.0,0.1247010540612359,0.4011485429153503,0.428075821547728,0.0460745814756857,484058.0,0.0215346094889455,0.0426932309764532,0.2874779468576079,0.256706840915758,0.0896462820571088,0.1850666655648703,0.116874424139256,117978.0,0.9243757310685043,0.2591839156452898,93035.0,0.9508787015639276,0.3500510560541731,182457.0,0.9409833549822698,0.302268479696586,90588.0,0.9246037002693512,0.3075572923566035,47809.0,23264.0,36522.0,47878.0,53033.0,71947.0
3,3,2019,694529.0,0.1454050154853145,0.3552738618545806,0.3986298628279021,0.1006912598322028,4944540.0,0.0510581368539843,0.0729165908254357,0.2367631771610706,0.2501435927305674,0.0873395705161653,0.18829618124234,0.1134827506704364,1001594.0,0.8867994416899462,0.2815761675888633,898533.0,0.8659092097897351,0.3223832624956457,1737172.0,0.8696801468133265,0.296490502955378,1307241.0,0.8831554395861206,0.3101233819930678,39956.0,25701.0,31371.0,37016.0,52077.0,69902.0
4,4,2019,282336.0,0.1178489459367562,0.3449861158336166,0.4469709849257622,0.0901939533038649,2036456.0,0.046343255145213,0.0788708422867962,0.3487951617908759,0.2180513598133227,0.074510816830808,0.1508429349811633,0.0825856291518206,386602.0,0.9102022234753052,0.2564911717994216,377184.0,0.8931423390175617,0.273200878086027,748433.0,0.8765206772015665,0.2215736077912117,524237.0,0.8329839366546047,0.2047299217720229,35215.0,25695.0,30057.0,31778.0,46964.0,62027.0
5,5,2019,3683287.0,0.0998515727935401,0.3125507189637951,0.4715573345221265,0.1160403737205382,26937872.0,0.087098008335625,0.0725847238415863,0.2059075416202141,0.2057464672784843,0.078654765305886,0.2186410270269307,0.1313674665912734,6036052.0,0.90351408503439,0.382434743769603,5298911.0,0.8450823197445664,0.3816140712686059,9767911.0,0.8163438426087215,0.3291146899270478,5834998.0,0.8107476643522414,0.3227397850007832,45095.0,25949.0,33494.0,41090.0,65078.0,92334.0
6,6,2019,527473.0,0.1242926178211965,0.3184144022537646,0.4200385612154556,0.1372544187095832,3974943.0,0.0321267499936477,0.0439045289454465,0.2104659110835048,0.2026620255938261,0.08426812661213,0.2661233129632299,0.1604493448082148,907627.0,0.9379701132734042,0.4444612158959573,805306.0,0.9126679796251362,0.4569505256387013,1416632.0,0.9249325159956856,0.4185377712772265,845378.0,0.9180863471725076,0.3918933305574548,46887.0,30968.0,35537.0,40819.0,58229.0,71616.0
7,7,2019,341435.0,0.1029771405977711,0.2992516877297289,0.4324952040651954,0.1652759676073044,2496420.0,0.0397096642391905,0.0531589235785645,0.2677277861898238,0.1646245423446375,0.0763893896059156,0.2199814133839658,0.1784082806579021,444509.0,0.9339923376129616,0.4443284612909974,426967.0,0.9152979035850546,0.4518311719641096,995912.0,0.9164122934556468,0.3903377005197246,629032.0,0.8679129201694031,0.342400704574648,50788.0,24426.0,37017.0,42884.0,64143.0,85175.0
